UI_20150317_000496	{memo X}Amount of poison: %s
UI_20150317_000497	{memo X}Предмет не может быть использован для создания яда
UI_20150317_000498	{memo X}Выбрать Все
UI_20150317_000499	Нажмите еще раз для отмены выбора
UI_20150317_000500	{memo X}Создание
UI_20150317_000501	{memo X}пермешиваем, перемешиваем, смешиваем и перемешиваем 
UI_20150317_000502	{@st43}Категория{/}
UI_20150317_000503	{@st43}Я{/}
UI_20150317_000504	{@st43}Объект{/}
UI_20150317_000505	{@st43}Уровень{/}
UI_20150317_000506	{@st43}Серебро{/}
UI_20150317_000507	{@st43}Рейт{/}
UI_20150317_000508	{@st43}PvP Win/Loss Ratio{/}
UI_20150317_000509	{@st59}Закрыть{/}
UI_20150317_000510	{@sti5}Конечная цена покупки : %s{/}
UI_20150317_000511	{@sti5}Общая Цена покупки : %s{/}
UI_20150317_000512	{@st41b} Купть
UI_20150317_000513	{memo X}{@st43}Получены материалы для создания предмета!
UI_20150317_000514	{@st43}Magnum Opus{/}
UI_20150317_000515	{@st41}Удалить все
UI_20150317_000516	{memo X}{@st42}Pension object {@stx1}(%s required){/}
UI_20150317_000517	{@st41}Объединение
UI_20150317_000518	{@st43}Задание{/}
UI_20150317_000519	{@st59b}Задания{nl}{@st59s} - Когда вы берете новое задание, оно добавляется в Окно Заданий. {nl} -Главный квест отображается желтым цветом, в то время как второстепенные отображается синим. {nl} - Указатель под ногами персонажа приведет к месту расположения Задания. {nl} - Если вы выполнили квест,появится значок «Возврат» в Окне Заданий. {nl}    (Перенесет вас к месту Задания нажатие клавиши Backspace или щелчек мыши) {nl} - Добавить или удалить задания в Окне Заданий сняв флажок напротив названия квеста. {/}
UI_20150317_000520	{@st41b}В процессе{/}
UI_20150317_000521	{@st41b}Отменить{/}
UI_20150317_000522	{@st43}{s22}Информация О задании{/}
UI_20150317_000523	Миссия Выполнена
UI_20150317_000524	{@st41}Выполнено{/}
UI_20150317_000525	Прогресс Задания
UI_20150317_000526	{s18}{ol}Информация о задании
UI_20150317_000527	{s16}Время останось
UI_20150317_000528	Использовать предмет для задания
UI_20150317_000529	Примечание к заданию
UI_20150317_000530	{@st41}Подтвердить{/}
UI_20150317_000531	{@st43}{s22}Задание Выполнено{/}
UI_20150317_000532	{@st41b}Выполнено{/}
UI_20150317_000533	{@st41}Принять{/}
UI_20150317_000534	{@st41}Отклонить{/}
UI_20150317_000535	{@st44}Назад{/}
UI_20150317_000536	К какому заданию вы хотите вернуться?
UI_20150317_000537	{memo X}{@st41b}Quest class name{/}
UI_20150317_000538	{@st59}Раскрыть слот {/}
UI_20150317_000539	{@st59}Свернуть слот{/}
UI_20150317_000540	{memo X}{@st59}Призвать Компаньена.{/}
UI_20150317_000541	{@st44}Меню{/}
UI_20150317_000542	{@st60}Выбор персонажа{/}
UI_20150317_000543	{@st60}Выйти{/}
UI_20150317_000544	{@st60}Покинуть Игру{/}
UI_20150317_000545	{@st60}Настройки игры{/}
UI_20150317_000546	{@st60}Назад{/}
UI_20150317_000547	{@st41}Пропустить Обучение{/}
UI_20150317_000548	{@st41}Выбор Персонажа{/}
UI_20150317_000549	{@st41}Выйти{/}
UI_20150317_000550	{@st41}Покинуть игру{/}
UI_20150317_000551	{@st41}Назад{/}
UI_20150317_000552	{@st43}{s22}Соберите Рейд!
UI_20150317_000553	{@st41b}Монстры приближаются к окраине города, замку. Только вы можете решить эту проблему.
UI_20150317_000554	{@st43}{s22}Настройки Игры{/}
UI_20150317_000555	{@sti7}Поиск Группы для рейда...{/}
UI_20150317_000556	{@st41b}Отказаться от участия
UI_20150317_000557	{@st41b}Я сделаю что-нибудь с этим!
UI_20150317_000558	{@st41b}Я не думаю, что я могу помочь в этот раз ...
UI_20150317_000559	{@sti7}{s24}Выбери Награду за Рейд{/}
UI_20150317_000560	{@st42b}Оставшееся время {@st43}%s{@st42b} секунд{/}
UI_20150317_000561	{@st41b}Увеличить число выбора
UI_20150317_000562	{@43b}{s22} No. раз выбора : {@st43}%s{/}
UI_20150317_000563	shadow_box tentativeremoval
UI_20150317_000564	{@st43}Рейтинг{/}
UI_20150317_000565	{@st59}Закрыть окно рейтинга{/}
UI_20150317_000566	{@st41}Топ Убийц Мостров 100{/}
UI_20150317_000567	{@st41}Топ Урона 100{/}
UI_20150317_000568	{@st41}Денег Денег Топ 100{/}
UI_20150317_000569	{@st41}Топ Уровня Персонажа 100{/}
UI_20150317_000570	{@st41b}Меню{/}
UI_20150317_000571	{@st43}{s22}Улучшить Предмет{/}
UI_20150317_000572	{@st41b}Выбранный Предмет
UI_20150317_000573	{@st41b}Наковальня
UI_20150317_000574	{@st41}{s20}Ударов по Наковальне :{@st43} %s
UI_20150317_000575	{@st41} {s20}Цена : %s
UI_20150317_000576	{@st41b}Улучшить{/}
UI_20150317_000577	{@st59}Начать Улучшение предмета{/}
UI_20150317_000578	{@st59}Закрыть Улучшение{/}
UI_20150317_000579	{@st41b}Вы хотите заточить {@sti9}×%s{/} выбранный предмет?{/}
UI_20150317_000580	{memo X}{@st43}Улучшить
UI_20150317_000581	{@st44}Улучшить Предмет{/}
UI_20150317_000582	{s24}{b}{#000000}Улучшение Выполнено!
UI_20150317_000583	{@st41}Улучшить снова{/}
UI_20150317_000584	{@st41}Закрыть{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}Починить Экипировку{/}
UI_20150317_000586	Одетая Экипировка
UI_20150317_000587	Дополнительная Экипировка
UI_20150317_000588	{Gr gradation1}Выбрать Все{/}
UI_20150317_000589	Выбрать все
UI_20150317_000590	{Gr gradation1}Ремонтировать{/}
UI_20150317_000591	{@st43}Починить{/}
UI_20150317_000592	{memo X}Список предметов для Починки
UI_20150317_000593	{@st41b}Цена Починки{/}
UI_20150317_000594	{@st41b}После Починки{/}
UI_20150317_000595	{@st41b}Починить Снаряжение{/}
UI_20150317_000596	Починить Выбранное Снаряжение.
UI_20150317_000597	{@st59}Закрыть Ремонт Предметов{/}
UI_20150317_000598	{@st43}Ремонтировать Предмет{/}
UI_20150317_000599	{@st41}Список предметов для ремонта{/}
UI_20150317_000600	{@st44}Починить предмет{/}
UI_20150317_000601	{@st42}Починить{/}
UI_20150317_000602	{@st59}Починить выбранное{/}
UI_20150317_000603	{@st59}Не чинить{/}
UI_20150317_000604	{@st44}Вернуть{/}
UI_20150317_000605	{memo X}{@st41b}Вы стали {/}{s20}{#cc6600}{ol} недееспособны{/}{@st41b}{/}
UI_20150317_000606	{memo X}{@st41b}Восстать рядом с точкой возврата{/}
UI_20150317_000607	{memo X}{@st41b}Восстать тут (requires %s iCoins) {/}
UI_20150317_000608	{memo X}{@st41b}Вернуться на поле{/}
UI_20150317_000609	{memo X}{@st41b}Отменить квест и взять снова{/}
UI_20150317_000610	{memo X}{@st41b}Попробовать Снова{/}
UI_20150317_000611	Святилище Воскресения (70031)
UI_20150317_000612	Требуемый предмет отсутствует
UI_20150317_000613	Сбросить Слоты
UI_20150317_000614	{@st43}Диалоговое окно{/}
UI_20150317_000615	Временное Имя
UI_20150317_000616	{memo X}{@st41b} {s18} В вашем инвентаре не хватает места. 
UI_20150317_000617	{memo X}Вы не можете взять этот предмет, инвентарь переполнен{nl}Убедитесь что в вашем инвентаре есть место.
UI_20150317_000618	{@st44}Set Item acquired!{/}
UI_20150317_000619	Пожалуста выберите предмет
UI_20150317_000620	{memo X}{@st59b} магазин {nl} {@st59s} - Если вы хотите купить несколько предметов, щелкните правой кнопкой мыши{nl} - Используйте двойной щелчек правой кнопкой мыши если вы хотите указать количество для продажи. {/}
UI_20150317_000621	{@st59}Закрыть магазин{/}
UI_20150317_000622	{@st59}Первая страница{/}
UI_20150317_000623	{@st59}Дальше{/}
UI_20150317_000624	{@st59}Обратно{/}
UI_20150317_000625	{@st41b}Очистить{/}
UI_20150317_000626	{@st59}Очистить Корзину{/}
UI_20150317_000627	{@st41b}Подтвердить{/}
UI_20150317_000628	{@st59}Подтвердить сделку{/}
UI_20150317_000629	{@st43}Магазин{/}
UI_20150317_000630	{@st41b}Предмет куплен{/}
UI_20150317_000631	{@st41b}Предметы проданы{/}
UI_20150317_000632	{memo X}{@st41b}Цена{/}
UI_20150317_000633	{memo X}{@st41b}Баланс{/}
UI_20150317_000634	{memo X}{@st41b}Проданные Предметы{/}
UI_20150317_000635	{@st41}Пустые слоты{/}
UI_20150317_000636	{@st43}Всего{/}
UI_20150317_000637	{@st41}Settle Transaction{/}
UI_20150317_000638	{@st41}После перевода{/}
UI_20150317_000639	{@st41}Предметы куплены{/}
UI_20150317_000640	{memo X}{@sti1c}Simony
UI_20150317_000641	{@st41}Crafting Skills
UI_20150317_000642	{@st42}Уровень %s{/}
UI_20150317_000643	Цена Создания
UI_20150317_000644	Количество Создания
UI_20150317_000645	Примерно %s секунд понадобится
UI_20150317_000646	{@st41}Создать
UI_20150317_000647	{memo X}{@st43}Умения и Свойства{/}
UI_20150317_000648	{memo X}{@st59}Закрыть Классы и Умения{/}
UI_20150317_000649	{@st59b}Классы{nl}{@st59s}- Вы можете выучить новые навыки в Группе вашего класса. {nl} - Вы можете выбрать один из 3 доступных классов, для перехода от 1го ко 2му развитию. {nl} - Вы можете выбирать один и тот же класс до 3х раз. {nl} - Вы не можете вернуться к предыдущему классу, как только вы выбрали другой класс. {nl} - Вы должны использовать все очки навыков чтобы перейти к дальнейшему развитию. {nl} - Вы можете выбрать тот же класс.{nl}{@st59b}Навыки{nl}{@st59s} - Вы можете увеличить ранг каждого навыка до 5го уровня.{nl} - Атрибуты изученные у ваших Мастеров можно увидеть ниже ваших навыков. {/}
UI_20150317_000650	{memo X}{@st41b}Применить{/}
UI_20150317_000651	{@st59}Применить{/}
UI_20150317_000652	Клерик
UI_20150317_000653	{@st59}Отмена{/}
UI_20150317_000654	Выучить {#ff4400}%s (Ур. %s){/}...
UI_20150317_000655	Psychohassle
UI_20150317_000656	%s minutes left
UI_20150317_000657	{@st43}Позы{/}
UI_20150317_000658	{@st59}Закрыть Позы{/}
UI_20150317_000659	{@st41}Доска{/}
UI_20150317_000660	{@st41}Торговля{/}
UI_20150317_000661	{@st41}Социальные умения{/}
UI_20150317_000662	{@st41b}Писать{/}
UI_20150317_000663	{@st41}Записать{/}
UI_20150317_000664	{@st59}Записать пост{/}
UI_20150317_000665	{@st41}начать Мою Страницу{/}
UI_20150317_000666	{@st59}Опубликовать Мою Страницу{/}
UI_20150317_000667	{@st59}Редактировать Приветствие{/}
UI_20150317_000668	{@st41b}1. Меню{/}
UI_20150317_000669	{@st41}Посетить{/}
UI_20150317_000670	{@st59}Посетить мою страницу{/}
UI_20150317_000671	{@st41}Продать{/}
UI_20150317_000672	{@st59}продать Предмет{/}
UI_20150317_000673	{@st43}Living{/}
UI_20150317_000674	{@st59}Close living{/}
UI_20150317_000675	{@st41}Смотреть все{/}
UI_20150317_000676	{@st41}Создать карту{/}
UI_20150317_000677	{@st41}%s/min (%s in hand){/}
UI_20150317_000678	Клавиатура Война
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Level{/}
UI_20150317_000680	{@st41_yellow}Employment Time
UI_20150317_000681	{@st43}Граффити{/}
UI_20150317_000682	{@st59}Закрыть спрей{/}
UI_20150317_000683	{@st41b}Tip : Draw a picture in the frame below{/}
UI_20150317_000684	{@st41b}Цвета{/}
UI_20150317_000685	{@st41b}Качество{/}
UI_20150317_000686	{@st41b}Кисть{/}
UI_20150317_000687	{@st43}Рисовать{/}
UI_20150317_000688	{@st59}Нарисовать конечную эмблему на земле.{/}
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Сохранить{/}{/}
UI_20150317_000690	{@st59}Сохранить рисунки{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Загрузить{/}{/}
UI_20150317_000692	{@st59}Загрузите изображения которые вы нарисовали.{/}
UI_20150317_000693	{@st59}Выбрать цвет 1{/}
UI_20150317_000694	{@st59}Выбрать цвет 2{/}
UI_20150317_000695	{@st59}Список Цветов{/}
UI_20150317_000696	{@st59}Выбранная Кисть{/}
UI_20150317_000697	{@st59}Кисть 1{/}
UI_20150317_000698	{@st59}Кисть 2{/}
UI_20150317_000699	{@st59}Кисть 3{/}
UI_20150317_000700	{@st59}Кисть 4{/}
UI_20150317_000701	{@st59}Кисть 5{/}
UI_20150317_000702	{@st59}Кисть 6{/}
UI_20150317_000703	{@st49}Люди, которым это понравилось{/}
UI_20150317_000704	{s20}{#050505}Показывать всегда
UI_20150317_000705	{@st41} Все {/}
UI_20150317_000706	{@st41} Группа {/}
UI_20150317_000707	{@st41} Монстр {/}
UI_20150317_000708	{memo X}{@st41b}{#f0dcaa}Оставшиеся статусные очки ▶ {@st46}%s
UI_20150317_000709	{@st59b}Моя Информация{nl}{@st59s}- Статус : Когда уровень увеличится, вы можете использовать очки опыта что-бы улучшить один из 5 параметров. {nl}- Информация : Эта информация о вашем персонаже отражающая статус и экипировку. {nl}- Титул : Титул дается за особые достижения. {nl} {/}
UI_20150317_000710	{@st41b}Информация{/}
UI_20150317_000711	{memo X}{@st41b}Титул{/}
UI_20150317_000712	Показать Класс
UI_20150317_000713	{@st41b}Показать Имя Персонажа
UI_20150317_000714	{@st59}Сменить Имя Персонажа{/}
UI_20150317_000715	{memo X}{@st41b}Применить
UI_20150317_000716	{@st59}Применить{/}
UI_20150317_000717	{@st41b}Отмена
UI_20150317_000718	{memo X}{@st59}Отмена{/}
UI_20150317_000719	PC Name
UI_20150317_000720	{@st41_yellow}Уровень: {@st41}%s{/}
UI_20150317_000721	{memo X}{@st41_yellow}Навык Торговли
UI_20150317_000722	{@st43}Эффекты Атаки{/}
UI_20150317_000723	{@st43}Эффекты Защиты{/}
UI_20150317_000724	{@st43}Стат{/}
UI_20150317_000725	systemmenu_vertical tentative removal
UI_20150317_000726	{@st59}Характеристики Персонажа (F1){/}
UI_20150317_000727	{@st59}Инвентарь(F2){/}
UI_20150317_000728	{@st59}Классы и Умения (F3){/}
UI_20150317_000729	{@st59}Журнал Приключений (F4){/}
UI_20150317_000730	{@st59}Задания (F5){/}
UI_20150317_000731	{@st59}Группа (F6){/}
UI_20150317_000732	{@st59}Друзья(F7){/}
UI_20150317_000733	{@st59}Макрос (F8) {/}
UI_20150317_000734	{@st59}Компаньен (F9) {/}
UI_20150317_000735	{@st59}Помощь (F10) {/}
UI_20150317_000736	{@st59}Системное Меню (Esc){/}
UI_20150317_000737	{@st59}Некрономикон{/}
UI_20150317_000738	Помощь(F1)
UI_20150317_000739	Контент
UI_20150317_000740	Детали
UI_20150317_000741	{@st43}Настройки игры{/}
UI_20150317_000742	{@st43}Игра{/}
UI_20150317_000743	{memo X}{@st41b}Показать полученный EXP{/}
UI_20150317_000744	{memo X}{@st41b}Показывать Имена Персонажей{/}
UI_20150317_000745	{memo X}{@st41b}Показывать только имя группы{/}
UI_20150317_000746	{memo X}{@st41b}Показать Список Заданий{/}
UI_20150317_000747	{@st43}Разрешение{/}
UI_20150317_000748	{@st43}Графика{/}
UI_20150317_000749	{memo X}{@st41b}На весь экран{/}
UI_20150317_000750	{memo X}{@st41b}В окне{/}
UI_20150317_000751	{@st43}Звук{/}
UI_20150317_000752	{memo X}{@st41b}Громкость Звуковых Эффектов (%s){/}
UI_20150317_000753	{memo X}{@st41b}Громкость BGM (%s){/}
UI_20150317_000754	{memo X}{@st41b} Громкость (%s){/}
UI_20150317_000755	{@st43}{b}Выбор Языка{/}
UI_20150317_000756	{@st59}Закрыть Настройки{/}
UI_20150317_000757	{memo X}Низкое качество {@st41b} {/}
UI_20150317_000758	{@st41b}Вид{/}
UI_20150317_000759	{@st59}Credits{/}
UI_20150317_000760	Target buff window
UI_20150317_000761	{@st46}IMC's picture
UI_20150317_000762	{@st46}%s's picture
UI_20150317_000763	{@st46}Like
UI_20150317_000764	{@st46}Репорт
UI_20150317_000765	{@st46}Use preservatives
UI_20150317_000766	{@st46}Удалить изображение
UI_20150317_000767	Snow Hallucination
UI_20150317_000768	Букет
UI_20150317_000769	{@st41} Подарки
UI_20150317_000770	Введите количество
UI_20150317_000771	{@st53b}%s Побед %s Поражений
UI_20150317_000772	{@st42}Рассписание на сегодня
UI_20150317_000773	{@st53}Начать :
UI_20150317_000774	{@st53b}Подарки отправлены : ×%s
UI_20150317_000775	{@st43b}Отправить подарок %s{/}
UI_20150317_000776	{@st55_a}Следующая игра
UI_20150317_000777	{@st53}- Щелкните на имени для просмотра{nl}- Щелкните правой кнопкой мыши, чтобы отправить подарок
UI_20150317_000778	Направить камеру на персонажа
UI_20150317_000779	{@st55_a}Поздравления!
UI_20150317_000780	{@st42}Сменить камеру
UI_20150317_000781	{@st44}Журнал Приключений{/}
UI_20150317_000782	{@st59}Смена настроек просмотра{/}
UI_20150317_000783	{@st41} Статистика {/}
UI_20150317_000784	{@st41}Создание {/}
UI_20150317_000785	{@st41} Охота {/}
UI_20150317_000786	{@st41} Помощь {/}
UI_20150317_000787	{@st44}Wiki страница{/}
UI_20150317_000788	{@st42}Информация{/}
UI_20150317_000789	{@st42}Детали{/}
UI_20150317_000790	{@st42}Битва{/}
UI_20150317_000791	{@st42}Купить{/}
UI_20150317_000792	{@st59}Закрыть страницу{/}
UI_20150317_000793	{memo X}{@st43}Поле Сражения
UI_20150317_000794	{memo X}{@st59}Закрыть Поле сражения.
UI_20150317_000795	{memo X}(Bronze 3)
UI_20150317_000796	{@sti8}Очки доступные сегодня : {nl}%s{/}
UI_20150317_000797	{@st41}Магазин за очки
UI_20150317_000798	{@st41}Рассположение
UI_20150317_000799	{memo X}{@st42}Battlefield schedule
UI_20150317_000800	{@st42}Recent Records
UI_20150317_000801	{@st41}Receive EXP
UI_20150317_000802	{@st41}PvP Page
UI_20150317_000803	{@st41}Поиск
UI_20150317_000804	{memo X}{@st43}Ранг Поля сражения
UI_20150317_000805	{memo X}{@st59}Закрыть Ранг Поля сражения
UI_20150317_000806	{@st56}Имя Умения{/}
UI_20150317_000807	{@st41}Просмотр координат{/}
UI_20150317_000808	{@st41}Найти{/}
UI_20150317_000809	{@st42b}Manage monster regen{/}
UI_20150317_000810	{@st42b}Список Монстров{/}
UI_20150317_000811	{@st42b}Создать UI{/}
UI_20150317_000812	{@st42b}Туман Карты{/}
UI_20150317_000813	{@st42b}Создать Карту{/}
UI_20150317_000814	{@st42b}Создать Миникарту{/}
UI_20150317_000815	{@st42b}Диалог{/}
UI_20150317_000816	{@st42b}Выбрать награду{/}
UI_20150317_000817	{@st42b}Group regen{/}
UI_20150317_000818	{@st42b}Set map location{/}
UI_20150317_000819	{@st42b}Карта Умений{/}
UI_20150317_000820	{@st42b}Спсок событий{/}
UI_20150317_000821	{@st42b}Показать координаты{/}
UI_20150317_000822	{@st42b} Check XAC, texture path{/}
UI_20150317_000823	{@st42b}Производительность ON/OFF{/}
UI_20150317_000824	Список Бесед
UI_20150317_000825	Поиск
UI_20150317_000826	{@st41}Просмотр{/}
UI_20150317_000827	{@st41}Отключить{/}
UI_20150317_000828	{@st41}Удалить{/}
UI_20150317_000829	{@st41}Сохранить все{/}
UI_20150317_000830	{@st41}Применить изображение{/}
UI_20150317_000831	{#FFFFFF}{ds}Выбрать Событие
UI_20150317_000832	{#FFFFFF}{ds}Редактировать Событие
UI_20150317_000833	{ol}Список
UI_20150317_000834	Сохранить имя группы
UI_20150317_000835	{@st42}Создать Новую{/}
UI_20150317_000836	{@st41}Group regen{/}
UI_20150317_000837	{@st59}Введите имя Монстра для поиска{/}
UI_20150317_000838	{@st59}Введите имя Группы{/}
UI_20150317_000839	{@st41}Новая Группа{/}
UI_20150317_000840	Фильтр
UI_20150317_000841	{@st59}Введите Фильтр{/}
UI_20150317_000842	{ol}Свойство значения
UI_20150317_000843	Список Классов
UI_20150317_000844	Apply to XML
UI_20150317_000845	{#FFFFFF}{ds}Лог
UI_20150317_000846	{#FFFFFF}{ds}Посмотреть все Свойства
UI_20150317_000847	Введите слово для поиска
UI_20150317_000848	All attribute values
UI_20150317_000849	{ol}Имя
UI_20150317_000850	{ol}Value
UI_20150317_000851	Rogue
UI_20150317_000852	{ol}Revision
UI_20150317_000853	{ol}Rogue
UI_20150317_000854	Список Классов
UI_20150317_000855	XML Conversion
UI_20150317_000856	{ol}Имя Класса
UI_20150317_000857	{ol}Приоритет Имени
UI_20150317_000858	{ol}Changed value
UI_20150317_000859	{ol}Применить
UI_20150317_000860	Открыть папку
UI_20150317_000861	Проверить все
UI_20150317_000862	История
UI_20150317_000863	Вернуть значение
UI_20150317_000864	{ol}Выбрать предмет
UI_20150317_000865	Введите имя которое вы хотите найти
UI_20150317_000866	{@st42}Подтвердить{/}
UI_20150317_000867	{@st41}Создать UI{/}
UI_20150317_000868	{ol}Frame
UI_20150317_000869	{@st41}Frame{/}
UI_20150317_000870	{@st41}Кнопка{/}
UI_20150317_000871	{@st41}Текст{/}
UI_20150317_000872	{@st42b}Обычный{img btn_close}
UI_20150317_000873	{@st42b}Аукцион{img btn_close}
UI_20150317_000874	{@st41}Выбрать локацию{/}
UI_20150317_000875	{@st41}Преименовать{/}
UI_20150317_000876	{@st59}Введите слово для фильтра{/}
UI_20150317_000877	{@st41}Создать{/}
UI_20150317_000878	{@st56}XML сохранить{/}
UI_20150317_000879	{@st56}Сбросить{/}
UI_20150317_000880	{@st56}Аттрибут{/}
UI_20150317_000881	{@st56}Значение{/}
UI_20150317_000882	{@st42}Содержание{/}
UI_20150317_000883	{@st41}Вернуть{/}
UI_20150317_000884	{@st41}Сохранить Все{/}
UI_20150317_000885	{@st41}XML Открыть{/}
UI_20150317_000886	{@st42b}Fixed Skill : 0{/}
UI_20150317_000887	{@st42b}Fixed skill : %s{/}
UI_20150317_000888	{@st42b}Автонавидение мыши{/}
UI_20150317_000889	{@st42b}Имя Навыка{/}
UI_20150317_000890	{@st41}Список Монстров{/}
UI_20150317_000891	{@st41}Менеджер Производительности{/}
UI_20150317_000892	{ol}Выбрать Задание
UI_20150317_000893	Введите имя квеста для поиска
UI_20150317_000894	{ol}Выберите карту
UI_20150317_000895	Введите имя Карты для поиска
UI_20150317_000896	{@st42}Текущая карта{/}
UI_20150317_000897	{ol}Имя карты
UI_20150317_000898	{ol}Координаты
UI_20150317_000899	{@st41}Сменинить Награду{/}
UI_20150317_000900	{@st59}Введите имя задания для поиска{/}
UI_20150317_000901	{@st59}Введите имя предмета для поиска{/}
UI_20150317_000902	{@st42}EXP
UI_20150317_000903	{ol}Основная Награда
UI_20150317_000904	{ol}Количество
UI_20150317_000905	{ol}Дополнительная Награда
UI_20150317_000906	{@st45}Часто используемые коды
UI_20150317_000907	{@st41}Дерево Навыков{/}
UI_20150317_000908	{@st42}Способности{/}
UI_20150317_000909	{@st42}Воин{/}
UI_20150317_000910	{@st42}Маг{/}
UI_20150317_000911	{@st42}Лучник{/}
UI_20150317_000912	{@st42}Монах{/}
UI_20150317_000913	{@st42}Волшебник{/}
UI_20150317_000914	{memo X}{@st41}Навык{/}
UI_20150317_000915	{memo X}{@st59}Загрузить Xml{/}
UI_20150317_000916	{memo X}{@st41}Загрузить{/}
UI_20150317_000917	{memo X}{@st59}Сохранить xml{/}
UI_20150317_000918	{memo X}{@st59}Reset Open Skill map{/}
UI_20150317_000919	{memo X}{@st41}Сброс{/}
UI_20150317_000920	{memo X}{@st59}Reset all Skill  maps{/}
UI_20150317_000921	{memo X}{@st41}Сбросить все{/}
UI_20150317_000922	{memo X}{S18}Удалить скрипт
UI_20150317_000923	{memo X}{S18}Строка аргумента
UI_20150317_000924	{memo X}{s18}Строка 1 аргумента
UI_20150317_000925	{memo X}{s18}Строка 2 аргумента
UI_20150317_000926	{memo X}{s18}Максимальный Уровень Умения
UI_20150317_000927	{memo X}{@st59}Remove script type box{/}
UI_20150317_000928	{memo X}{@st59}Remove script argument{/}
UI_20150317_000929	{memo X}{@st59}Максимальный Уровень Умения{/}
UI_20150317_000930	{memo X}{@st59}Сохранить свойство{/}
UI_20150317_000931	{memo X}{@st41}Save Property{/}
UI_20150317_000932	{@st44}Список Интерфейса{/}
UI_20150317_000933	{ds}Addon List
UI_20150317_000934	{ds}Fixed frame list
UI_20150317_000935	{@st42}Список Интерфейса{/}
UI_20150317_000936	{@st59}Показать список Интерфейса{/}
UI_20150317_000937	{@st42}Отрегулируйте расположение{/}
UI_20150317_000938	{@st59}Отрегулируйте расположение{/}
UI_20150317_000939	{@st42}Отрегулируйте свойства{/}
UI_20150317_000940	{@st59}Отрегулируйте свойства{/}
UI_20150317_000941	{@st42}Сохранить{/}
UI_20150317_000942	{@st59}Сохранить{/}
UI_20150317_000943	{@st44}Редактировать Настройки Интерфейса{/}
UI_20150317_000944	{@St59}Выбор Персонажа{/}
UI_20150317_000945	{@St59}Выйти{/}
UI_20150317_000946	{@St59}Настройки{/}
UI_20150317_000947	{@St59}Выход{/}
UI_20150317_000948	{@st43}Настройки Дома{/}
UI_20150317_000949	{@st59}Закрыть Настройки Дома{/}
UI_20150317_000950	{memo X}{@St42_b}{s18}{#f5c384}Имя Команды{/}
UI_20150317_000951	{@st59}Ввести имя Команды {/}
UI_20150317_000952	{memo X}{@st59}Сохранить Имя Команды{/}
UI_20150317_000953	Удалить Временную
UI_20150317_000954	{@St59}Закрыть Украшение Дома{/}
UI_20150317_000955	{@St43}Украшение Бараков{/}
UI_20150317_000956	{@St41b}Тема{/}
UI_20150317_000957	{@St41b}Расположение Предметов{/}
UI_20150317_000958	{@St41b}Имя
UI_20150317_000959	{@St41b}Цена
UI_20150317_000960	{@St41b}Состояние
UI_20150317_000961	{@St44}Новый Персонаж{/}
UI_20150317_000962	{@St41b}{s22}Выбрать Класс Персонажа{/}
UI_20150317_000963	{@St41b}Вернуться{/}
UI_20150317_000964	{@St59}Вернитесь в дом без создания персонажа
UI_20150317_000965	Смена Персонажа
UI_20150317_000966	{@St41}Персонаж{/}
UI_20150317_000967	{@St59}Поворот по часовой{/}
UI_20150317_000968	{@St59}Поворот против часовой{/}
UI_20150317_000969	{@St43b}Повернуть персонажа{/}
UI_20150317_000970	{@st43}Имя Персонажа{/}
UI_20150317_000971	Введите имя для {@st59} {/}
UI_20150317_000972	{@St43b}Выбрать пол{/}
UI_20150317_000973	{@St59}:Женщина{/}
UI_20150317_000974	{@St59}Мужчина{/}
UI_20150317_000975	{@st43b}Выбрать Прическу{/}
UI_20150317_000976	{@st59}Прическа1{/}
UI_20150317_000977	{@st59}Прическа2{/}
UI_20150317_000978	{@St59}Прическа3{/}
UI_20150317_000979	{@st59}Прическа4{/}
UI_20150317_000980	{@st59}Прическа5{/}
UI_20150317_000981	{@st59}Прическа6{/}
UI_20150317_000982	{@st59}Прическа7{/}
UI_20150317_000983	{@st59}Прическа8{/}
UI_20150317_000984	{@st59}Прическа9{/}
UI_20150317_000985	{@st59}Прическа10{/}
UI_20150317_000986	{@St43b}Выбор Класса{/}
UI_20150317_000987	{@st59}Мечник{/}
UI_20150317_000988	{@st59}Маг{/}
UI_20150317_000989	{@st59}Лучник{/}
UI_20150317_000990	{@st59}Клерик{/}
UI_20150317_000991	{@St41b}Посетить Казармы {/}
UI_20150317_000992	{@St59}Посетить казармы другого игрока.{/}
UI_20150317_000993	{@St41b}Выйти{/}
UI_20150317_000994	{@St59}Перейти к окну логина{/}
UI_20150317_000995	{@St41b}Выйти из Игры{/}
UI_20150317_000996	{@St59}Выйти из Tree of Savior{/}
UI_20150317_000997	{@st41b}Выбрать Канал{/}
UI_20150317_000998	{memo X}{@st43}Войти{/}
UI_20150317_000999	{@St59}Начать игру выбранным персонажем{/}
UI_20150317_001000	{@St43}{s26}Имя Команды{/}
UI_20150317_001001	{@st59}Имя Команды{/}	
UI_20150317_001002	{memo X}{@st41b}Изменить Имя Группы{/}
UI_20150317_001003	{memo X}{@st59}Изменить Имя своей Группы{/}
